id,job_title,location,salary_currency,career_level,experience_level,education_level,employment_type,job_function,job_benefits,company_process_time,company_size,company_industry,job_description,salary,pengalamanKerja,rata2Gaji,mapped_region,UMR
18131,Senior Teaching Manager,Tangerang,IDR,Manajer/Asisten Manajer,4 tahun,Sarjana (S1),Penuh Waktu,"Pendidikan/Pelatihan,Pendidikan",Tip;Kasual (contoh: Kaos);Monday to Saturday,6 days,1- 50 pekerja,Pendidikan,"Hello Fellow Job Seekers,Our Education Center is looking for proactive, energetic, passionate individuals who have a desire to pursue a career in education. We are currently looking for a Senior Teaching Manger to lead our wonderful Academic Team; one who will continue the EF culture in our team, ensure that our teachers provide high quality classes, support teachers through supervision and training, keep excellent communication with the Center Director and the management team. The candidate must show and take interest in the understanding of early child development and general child development and enjoy being around children and having the passion to mold the future generation. Placement : EF BINTARO SECTOR 9, KEBAYORAN SQUARE BUSINESS PARKRequirements :Age 30 – 45 years oldBachelor’s Degree in Education / English Literature/ Linguistics/ PsychologyEnglish Proficiency C1 / Toeic minimum 600 or equivalentMinimum working experience of 4 years teaching, preferably experience in teaching early childhood and teenage yearsPreferably has an English proficiency certification and or English teaching certificationsHas a passion for teaching with high integrity for educationHas good communication skillsThe candidate must possess an example of an outstanding character in responsibility, punctuality, reliability, patience, caring personality towards the childrenMust possess strong leadership skillsWorking hours :Monday – Saturday, 7-hour shiftIf you meet the requirements stated above, kindly apply to this job advertisement and ONLY shortlisted candidates will be contacted for an interview.",8500000.0,4,5700000.0,BANTEN,2905119.0
18132,Outlet Promotion (SPG),Bogor,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,"SMA, SMU/SMK/STM",Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",,,,Seni/Desain/Fashion,"Kualifikasi :Usia 21-30 tahunPendidikan minimal SLTA sederajatPengalaman minimal 1 tahunHarus pengalaman sebagai SPG Brand TertentuGood attitide dan aktif komunikatifPenampilan Rapi dan bersihBersedia bekerja dalam targetSudah Vaksin Covid-19 minimal dosisi 1Penuh semangat, aktif, jujur, ramah, loyal, dan Berdedikasi tinggiDomisili area Cibinong BOGORJobdesk:Melayani Customer dengan ramahMemberi masukan sesuai kebutuhan Customer ( menawarakan produk dan jasa)Melakukan pelayanan dan melakukan penjualanBisa mencapai target yang telah diberikan",3000000.0,1,5700000.0,JAWA BARAT,2191232.0
18138,SEO & Content Specialist,Kalimantan Barat,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",Paruh Waktu,"Penjualan / Pemasaran,Digital Marketing","Tip;Asuransi kesehatan;Waktu regular, Senin - Jumat;Kasual (contoh: Kaos)",4 days,1- 50 pekerja,Manufaktur/Produksi,"We are looking for a reliable SEO & Content Specialist to boost our website ranking in the search engine. We expect the candidate to be able to bring in more quality and related visitor to our site, making quality content and also to make an excellent quality backlink.Jobdesk Overview:- Making quality content with topics based on search console, keyword planner or analytics- Analyze and revise content that has been made to better improve the page rank- Develop excellent backlink that could bring in more visitors to further improve page rank- Working together with marketing team to finish projectsThe salary for this role is up to IDR 66.500.000 annually. You can work from anywhere in the world. this role is fully remote!How to apply and our hiring processTake a ~15-minute online skills test—no CVs or cover letters needed. If you’re still reading, just go ahead and give it a go!After that, if all goes well:Video testPaid test weekOffer ContractOnly one seat available for this role, do not miss this opportunity.Are you ready?",4500000.0,1,5700000.0,Unknown,5396760.0
18139,HR Manager,Aceh,IDR,CEO/GM/Direktur/Manajer Senior,5 tahun,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",Penuh Waktu,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",,,1- 50 pekerja,Makanan & Minuman/Katering/Restoran,# Penempatan Medan#Harus memiliki pengalaman di HRD umum dan pengalaman#Mengerti proses rekrutmen#Memahami proses bisnis workflow#Mampu merancang SOP perusahaan#Mengerti BPJS Kesehatan & Ketenagakejaan#Bersedia di training di perusahaan kami secara online and offline#Bersedia melewati interview di Medan#Bersedia bekerja di bawah tekanan#Pengalaman di dunia ecommerce adalah kunci utama yang di butuhkan,12000000.0,5,5700000.0,Unknown,5396760.0
18141,SALES EXECUTIVE - PLASTIC & PVC (SURABAYA BASED),Sidoarjo,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Tidak terspesifikasi,Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi","Asuransi kesehatan;Waktu regular, Senin - Jumat;Bisnis (contoh: Kemeja)",9 days,1- 50 pekerja,Bahan Kimia/Pupuk/Pestisida,"This position requires a B2B technical sales expertise and knowledge in minimum two aspects of followingPlastic (Engineering)PVCMust possess ability to understand ingredient functionalities in the intended applicationsMust have strong communication and interpersonal skills.Acquire/establish new customer relations and sales as well as manage and further develop existing customer relationsUnderstand competitor products available in the market.Work closely with superior for joint visit and project development. Required skills and personal attributes :1.     Degree in commerce or in a relevant technical subject (Chemistry)2.     At least 2 years of experience in Sales or Business Development role3.     Fluent in English, both written and spoken4.     Good communications and people skills independent, responsible and self-motivated",10000000.0,2,5700000.0,JAWA TIMUR,2305984.0
18147,Tax & Accounting Officer,Tangerang,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,Tidak terspesifikasi,Penuh Waktu,"Akuntansi / Keuangan,Audit & Pajak","Asuransi kesehatan;Waktu regular, Senin - Jumat;Bisnis (contoh: Kemeja)",30 days,51 - 200 pekerja,Konstruksi/Bangunan/Teknik,"JOB RESPONSIBILITY :Daily Accounting & Tax activities starting from create invoice and tax invoice to customer.Prepare monthly tax compliance article (21, 23, 25, 4/2)Collection E-Bukpot WHT 23, 4/2, from customer for prepared annual corporate income tax.Create E-Bukpot WHT and send to vendor.Filling VAT in from vendorUpdate regulated Tax Indonesia.REQUIREMENTS :Able to operate e-Facture, e-Facture Webbase, e-SPT, DJP Online.Having certificate Brevet A-BPrefer from tax consultant.Entry Data to accurate system.Make reports with all on going projects",5750000.0,3,5700000.0,BANTEN,2905119.0
18151,Retail Business Development (Tangerang),Tangerang,IDR,Supervisor/Koordinator,3 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Asuransi Gigi;Asuransi kesehatan;Pinjaman;Kasual (contoh: Kaos);Maternity Insurance;Flexible Working Hours,29 days,201 - 500 pekerja,Transportasi/Logistik,Deskripsi :Melakukan pemetaan terhadap potensial pelanggan terhadap wilayah masing-masing.Meningkatkan angka shipment di wilayahnya masing-masingBerperan sebagai Advisor atau Consultant kepada pelanggan sehingga selalu menawarkan solusiMengelola dan menjaga tingkat kepuasan pelayanan terhadap pengguna Paxel di wilayahnya masing-masingMengelola dan menjaga hubungan dengan Pelanggan PaxelKualifikasi:Pendidikan minimal Diploma jurusan apapunPengalaman minimal 3 tahun di bidang Sales atau Business DevelopmentTerbiasa mengelola komunitas dan memiliki pemahaman tentang business growthMemahami proses inkubasi bisnisMemiliki kemampuan komunikasi dan kolaborasi yang baikFast responses dan memiliki kemampuan analisa data yang baikPengalaman mengelola hubungan dengan ratusan konsumen prioritas,7000000.0,3,5700000.0,BANTEN,2905119.0
18152,Teknisi Listrik,Jawa Timur,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,"SMA, SMU/SMK/STM",Penuh Waktu,"Teknik,Teknik Elektro",Asuransi kesehatan;Bisnis (contoh: Kemeja),23 days,1001 - 2000 pekerja,Manufaktur/Produksi,"Melaksanakan perbaikan motor AC, heater dan over head craneMelaksanakan perbaikan, pelumasan, pengecatan, pemasangan motor dan OHCMelaksanakan preventive maintenance pada panel, switchgear dan trafoPerbaikan instalasi kabel listrik, switchgear pada panel dan trafoPemasangan baru panel Scope Intern (desk panel, MCC, LV - SDP)Melaksanakan perawatan dan perbaikan pada saat schedule maintenanceKriteria :Pendidikan minimal SMK jurusan Teknik ListrikBerpengalaman selama minimal 2 tahun lebih diutamakanMengerti tentang arus kuat kelistrikanBersedia kerja shift dan lembur, jika dibutuhkanPekerja keras, inisiatif yang tinggi, disiplin, jujur, dan bertanggung jawab",4437750.0,2,5700000.0,Unknown,5396760.0
18155,Finance Manager,Aceh,IDR,CEO/GM/Direktur/Manajer Senior,5 tahun,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",,,1- 50 pekerja,Makanan & Minuman/Katering/Restoran,# Must managerial skills in above field# Must be able to work in Medan City# Must have extensive attention to details and audit skills# Excellent in organizing and controlling stock and cash inventory# Interview will be conduct in Medan via Online and Offline# Must have online ecommerce experiences# Must have extreme driven ambitious to excel in career# Excellent in finance and auditing field,12000000.0,5,5700000.0,Unknown,5396760.0
18157,Digital Strategy Marketing Specialist (Manager) - PT Lippo Malls Indonesia,Tangerang,IDR,Manajer/Asisten Manajer,5 tahun,Tidak terspesifikasi,Penuh Waktu,"Penjualan / Pemasaran,Digital Marketing",Asuransi kesehatan;Bisnis (contoh: Kemeja),27 days,1001 - 2000 pekerja,Retail/Merchandise,"Job Description:Develop customer segmentation strategy which translates to loyalty campaign execution across various platformDevelop marketing campaign initiatives with attractive and appealing offers using digital media and conventional channelIncrease apps campaign performance through creative testing and performance reviewsActively search partner for loyalty campaign collaborationCreate post campaign evaluation & analysis to identify campaign effectivenessEstablish best practices in digital marketingRequirements:Bachelor degree in Management, Communication, or any related fieldsMinimum 5 years experience in Digital Marketing/Digital CRMDigital platform knowledge (SAP, Digital Ads, etc)Excellent interpersonal, communication, presentation, and analytical skillsAbility to Negotiate, persuade, and influence othersFluent in English",16750000.0,5,5700000.0,BANTEN,2905119.0
18158,Cluster Manager Sales Internet Bali,Bali,IDR,Supervisor/Koordinator,2 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel","Tip;Asuransi kesehatan;Waktu regular, Senin - Jumat;Bisnis (contoh: Kemeja)",23 days,1001 - 2000 pekerja,Telekomunikasi,"Responsibilities:Responsible for the achievement of sales targets through direct sales channel for internet.Responsible for customer service and complaint handlingResponsible for performance assessment and recruiting sales teamsRequirements:Minimum DiplomaHave minimum 3 years working experience internet provider, in pay tv, insurance, FMCG and consumer loan.Have experience and knowledge in handling sales, marketing, customer service and develop team.Required Skill(s): Sales, Leadership, area mapingFast Learning, Good Analytical Skill & Posses Strong DriveHave a good networkingWould be placed in Bali",5500000.0,2,5700000.0,BALI,2996560.0
18161,Asisten Apoteker,Depok,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",Kontrak,"Layanan Kesehatan,Farmasi",Bisnis (contoh: Kemeja),,201 - 500 pekerja,Kesehatan/Medis,"Berusia maksimal 35 tahunPendidikan terakhir minimal D3 KeperawatanPengalaman minimal 1 tahun di Rumah Sakit / Fresh Graduate dipersilahkan melamarMemiliki insiatif, cekatan, berkelakuan baik dan bertanggung jawabDapat berkomunikasi dengan baikBisa bekerja dibawah tekananBersedia bekerja dalam shift",3000000.0,1,5700000.0,JAWA BARAT,2191232.0
18168,Marketing  Manager Head,Sumatera Utara,IDR,CEO/GM/Direktur/Manajer Senior,5 tahun,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",,,1- 50 pekerja,Makanan & Minuman/Katering/Restoran,# Must have extensive experiences in above field# Must have online and offline experiences in sales and marketing# Must have good ethic management skill# Must be able to demonstrate advanced marketing skills# Have a good team work and high level of decision making# Work placw will be in Medan City and all interviewed online also offline,14400000.0,5,5700000.0,Unknown,5396760.0
18170,Cook Helper,Jakarta Selatan,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma)",Penuh Waktu,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",Kasual (contoh: Kaos);Transport,27 days,,Makanan & Minuman/Katering/Restoran,"Tugas dan Tanggung Jawab :Bertanggung jawab untuk produk produk yang dihasilkan dan menjaga kualitas produk makanan.Membantu dan menjaga lingkungan kerja bersihMengikuti peraturan kebersihan dan higenitas makananMemiliki kemampuan komunikasi,Menjaga peralatan dan perlengkapan store bersih dan terjaga kualitasnyaMenerima barang dari supplier dan dapat mengecek kualitas setiap barang yang diterima sesuai dengan standarPersyaratan :Keuntungan bagi yang memiliki pengalaman sebagai crew kitchen komersil selama 1 tahunUsia minimal 20-30 tahunJujur, sopan, rajin, tanggung jawab, dan pekerja kerasMinimal lulusan SMA/SMK/D1Dapat bekerja sama dalam timBersedia bekerja secara shift termasuk hari libur dan bekerjaextra hours.Mempunyai inisiatif serta motivasi tinggi.Berbadan sehat, ramah.Wajib memiliki pengetahuan basic mengenai basic cutting, foodhygiene, dan kitchen safety.Wajib memiliki pengetahuan inventory managementBersedia bekerja di Kemayoran atau Terogong (Jakarta Selatan)Fasilitas :GajiSeragamJenis Pekerjaan: Penuh Waktu",2000000.0,1,5700000.0,DKI JAKARTA,5396760.0
